LAB_ID,AUPPB_NA,LATITUDE,LONGITUDE
W255703,8.0,40.75,14.5
W255704,6.9,40.75,14.5
W255705,6.0,40.75,14.5
W255706,4.0,40.75,14.5
W255707,7.0,40.75,14.5
W255708,6.0,40.75,14.5
W255709,7.0,40.75,14.5
W255710,6.0,40.75,14.5
W255711,6.0,40.75,14.5
W255712,6.1,40.75,14.5
W255713,6.0,40.75,14.5
W255714,7.4,40.75,14.5
W255715,8.0,40.75,14.5
W255716,6.0,40.75,14.5
W255717,6.6,40.75,14.5
W255718,7.0,40.75,14.5
W255719,150.0,40.75,14.5
W255720,17.0,40.75,14.5
W255721,5.6,40.75,14.5
W255722,11.0,40.75,14.5
W255723,6.0,40.75,14.5
W255724,5.0,40.75,14.5
W255725,6.0,40.75,14.5
W255726,5.0,40.75,14.5
W255727,7.0,40.75,14.5
W255728,5.0,40.75,14.5
W255729,8.0,40.75,14.5
W255730,11.0,40.75,14.5
W255731,7.4,40.75,14.5
W255732,5.0,40.75,14.5
W255733,4.0,40.75,14.5
W255734,5.0,40.75,14.5
W255735,4.0,40.75,14.5
W255736,6.0,40.75,14.5
W255737,7.0,40.75,14.5
W255738,7.0,40.75,14.5
W255739,5.0,40.75,14.5
W255740,10.0,40.75,14.5
W255741,5.0,40.75,14.5
W255742,5.0,40.75,14.5
W255743,6.0,40.75,14.5
W255744,7.0,40.75,14.5
W255745,8.0,40.75,14.5
W255746,7.0,40.75,14.5
W255747,8.0,40.75,14.5
W255748,8.0,40.75,14.5
W255749,7.0,40.75,14.5
W255750,6.0,40.75,14.5
W255751,7.0,40.75,14.5
W255752,5.9,40.75,14.5
W255753,7.0,40.75,14.5
W255754,8.0,40.75,14.5
W255755,6.0,40.75,14.5
W255756,8.0,40.75,14.5
W255757,7.0,40.75,14.5
W255758,6.0,40.75,14.5
W255759,8.0,40.75,14.5
W255760,8.2,40.75,14.5
W255761,9.0,40.75,14.5
W255762,9.0,40.75,14.5
W255763,6.0,40.75,14.5
W255764,6.0,40.75,14.5
W255765,5.9,-32.08333,141.33333
W255766,3.0,-32.08333,141.33333
W255767,3.1,-32.08333,141.33333
W255768,4.0,-32.08333,141.33333
W255769,5.0,-32.08333,141.33333
W255770,4.0,-32.08333,141.33333
W255771,6.0,-32.08333,141.33333
W255772,4.0,-32.08333,141.33333
W255773,5.0,-32.05,141.55
W255774,5.3,-32.05,141.55
W255775,4.0,-32.05,141.55
W255776,4.0,-32.05,141.55
W255777,3.0,-32.05,141.55
W255778,4.0,-32.05,141.55
W255889,7.4,38.08889,-82.53944
W255890,16.0,38.08889,-82.53944
W255891,6.0,51.71722,7.02111
W255892,3.0,51.71722,7.02111
W255893,3.0,51.71722,7.02111
W255894,9.0,51.71722,7.02111
W255895,9.0,39.64833,-79.82111
W255896,4.8,40.51472,-80.55139
W255897,5.8,40.61139,-80.55139
W255898,14.0,40.61139,-80.55139
W255899,8.0,40.48917,-81.47444
W255900,8.0,38.91028,-82.55056
W255901,10.0,38.91028,-82.55056
W255902,13.0,38.91028,-82.55056
W255903,11.0,38.91028,-82.55056
W255904,8.0,38.91028,-82.55056
W255905,8.0,38.91028,-82.55056
W255906,7.0,38.91028,-82.55056
W255907,11.0,38.91028,-82.55056
W255908,8.0,38.91028,-82.55056
W255909,16.0,38.08889,-82.53944
W255910,9.0,38.91028,-82.55056
W255911,12.0,38.91028,-82.55056
W256090,9.0,-19.7,-65.73333
W256091,8.0,-19.7,-65.73333
W256092,6.0,46.43333,-90.29722
W256093,5.0,46.44444,-90.30278
W256094,9.0,46.44722,-90.3
W256095,7.0,46.41667,-90.36389
W256096,4.0,46.39722,-90.44583
W256097,8.8,46.4,-90.40417
W256098,8.0,46.38056,-90.80833
W256118,5.0,39.21806,-77.38333
W256119,5.0,39.21806,-77.38333
W256120,4.0,39.20139,-77.37917
W256121,4.0,39.20833,-77.37778
W256122,2.4,39.26667,-77.35417
W256123,5.0,39.30833,-77.30444
W256124,5.0,39.35139,-77.28444
W256125,6.0,39.33333,-77.40833
W256126,6.0,39.38056,-77.15
W256127,3.0,39.25,-76.875
W256128,5.0,39.25,-76.875
W256129,4.0,38.75,-77.125
W256270,4.0,46.1,-60.46667
W256271,6.0,46.26667,-59.65
W256272,6.0,51.0,17.0
W256273,11.0,46.33333,-60.33333
W256274,6.0,46.33333,-60.33333
W256275,8.0,46.33333,-60.33333
W256276,10.0,46.33333,-60.33333
W256351,10.0,37.8,-121.9
W256352,8.3,37.8,-121.9
W256353,5.0,37.8,-121.9
W256354,10.0,37.8,-121.9
W256355,5.0,37.8,-121.9
W256356,9.5,37.8,-121.9
W256357,6.0,37.8,-121.9
W256358,6.0,37.8,-121.9
W256359,6.0,37.86667,-122.45
W256360,14.0,37.86667,-122.45
W256361,58.0,37.86667,-122.45
W256362,11.0,37.86667,-122.45
W256363,10.0,37.86667,-122.45
W256364,6.0,37.86667,-122.45
W256365,4.0,37.86667,-122.45
W256366,6.2,37.86667,-122.45
W256367,10.0,37.86667,-122.45
W256368,5.8,37.86667,-122.45
W256369,9.0,37.86667,-122.45
W256370,7.0,37.86667,-122.45
W256371,6.0,37.86667,-122.45
W256372,6.0,37.86667,-122.45
W256373,6.6,37.86667,-122.45
W256374,7.0,37.86667,-122.45
W256375,9.0,37.86667,-122.45
W256376,5.0,37.86667,-122.45
W256420,380.0,33.77528,-82.56389
W256421,110.0,33.77528,-82.56389
W256422,100.0,33.77528,-82.56389
W256423,4.9,33.77528,-82.56389
W256424,8.8,33.77528,-82.56389
W256425,88.0,33.77528,-82.56389
W256426,6.0,33.77528,-82.56389
W256427,100.0,33.77528,-82.56389
W256428,500.0,33.77528,-82.56389
W256429,4.6,33.77528,-82.56389
W256430,10.0,33.77528,-82.56389
W256431,6.8,33.77528,-82.56389
W256432,5.0,33.77528,-82.56389
W256433,7.6,33.77528,-82.56389
W256434,2.5,51.71722,7.02111
W256435,2.6,51.71722,7.02111
W256436,2.7,51.71722,7.02111
W256437,2.5,51.71722,7.02111
W256438,2.7,51.71722,7.02111
W256439,2.8,51.71722,7.02111
W256509,12.0,55.16667,-132.25
W256510,12.0,55.16667,-132.25
W256511,17.0,55.16667,-132.25
W256512,28.0,55.16667,-132.25
W256513,21.0,55.16667,-132.25
W256514,10.0,55.16667,-132.25
W256515,30.0,55.16667,-132.25
W256516,19.0,55.16667,-132.25
W256517,6.0,55.16667,-132.25
W256518,5.0,55.16667,-132.25
W256519,11.0,55.16667,-132.25
W256520,7.0,55.16667,-132.25
W256521,8.0,55.16667,-132.25
W256522,5.0,55.16667,-132.25
W256523,16.0,55.16667,-132.25
W256524,5.0,55.16667,-132.25
W256525,7.0,55.16667,-132.25
W256526,8.0,55.16667,-132.25
W256527,28.0,55.16667,-132.25
W256528,7.0,55.16667,-132.25
W256529,6.0,55.16667,-132.25
W256530,4.0,55.16667,-132.25
W256531,8.0,55.16667,-132.25
W256532,5.0,55.16667,-132.25
W256533,10.0,55.16667,-132.25
W256534,3.0,55.16667,-132.25
W256535,7.0,55.16667,-132.25
W256536,7.0,55.16667,-132.25
W256537,8.0,55.16667,-132.25
W256538,8.0,55.16667,-132.25
W256539,8.0,55.16667,-132.25
W256540,7.0,55.16667,-132.25
W256541,6.0,55.16667,-132.25
W256542,35.0,55.16667,-132.25
W256543,7.0,55.16667,-132.25
W256544,24.0,55.16667,-132.25
W256545,7.0,55.16667,-132.25
W256546,12.0,55.16667,-132.25
W256547,34.0,55.16667,-132.25
W256548,6.0,55.41667,-130.5
W256549,40.0,54.9,-132.11667
W256550,6.0,54.9,-132.11667
W256551,10.0,54.9,-132.11667
W256552,19.0,54.9,-132.11667
W256553,6.0,54.9,-132.11667
W256554,6.0,54.9,-132.11667
W256555,12.0,54.9,-132.11667
W256556,11.0,54.9,-132.11667
W256557,18.0,54.9,-132.11667
W256558,13.0,54.9,-132.11667
W256559,140.0,54.9,-132.11667
W256560,21.0,54.9,-132.11667
W256561,8.0,54.9,-132.11667
W256562,9.0,55.16667,-132.25
W256563,9.0,55.16667,-132.25
W256564,4.9,55.16667,-132.25
W256565,13.0,55.16667,-132.25
W256566,7.0,55.16667,-132.25
W256567,25.0,55.16667,-132.25
W256568,9.0,55.16667,-132.25
W256569,13.0,55.16667,-132.25
W256570,10.0,55.16667,-132.25
W256571,15.0,55.16667,-132.25
W256572,8.0,55.16667,-132.25
W256573,7.0,55.16667,-132.25
W256574,14.0,55.16667,-132.25
W256575,7.0,55.16667,-132.25
W256576,17.0,55.16667,-132.25
W256577,8.0,56.33333,-133.16667
W256578,6.0,56.33333,-133.16667
W256579,6.0,56.33333,-133.16667
W256580,5.0,56.33333,-133.16667
W256581,10.0,56.33333,-133.16667
W256582,9.0,56.33333,-133.16667
W256583,7.6,56.33333,-133.16667
W256584,8.0,56.33333,-133.16667
W256585,5.0,56.33333,-133.16667
W256586,10.0,56.33333,-133.16667
W256587,6.0,56.26667,-132.93333
W256588,11.0,56.26667,-132.93333
W256589,5.0,54.76667,-132.0
W256590,18.0,54.76667,-132.0
W256591,4.0,54.76667,-132.0
W256592,4.0,54.76667,-132.0
W256593,2.9,54.76667,-132.0
W256594,4.0,54.76667,-132.0
W256595,7.0,54.76667,-132.0
W256596,4.7,54.76667,-132.0
W256597,750.0,54.76667,-132.0
W256598,8.0,55.16667,-132.25
W256599,1.9,55.2,-132.3
W256600,3.1,56.18333,-133.03333
W256601,18.0,56.31667,-133.16667
W256602,7.0,56.31667,-133.16667
W256603,8.0,56.31667,-133.16667
W256604,7.0,56.31667,-133.16667
W256605,6.0,56.31667,-133.16667
W256606,9.0,56.31667,-133.16667
W256607,15.0,56.31667,-133.16667
W256608,5.0,56.31667,-133.16667
W256609,5.0,56.31667,-133.16667
W256610,6.0,56.31667,-133.16667
W256611,5.0,56.31667,-133.16667
W256612,4.0,56.86667,-133.68333
W256613,40.0,56.86667,-133.68333
W256614,30.0,56.86667,-133.68333
W256615,4.9,57.48333,-134.0
W256616,4.5,57.48333,-134.0
W256617,3.0,57.48333,-134.0
W256618,4.0,57.48333,-134.0
W256619,5.0,57.48333,-134.0
W256620,21.0,57.48333,-134.0
W256621,10.0,57.48333,-134.0
W256622,8.9,57.48333,-134.0
W256623,2.1,57.48333,-134.0
W256624,7.0,57.48333,-134.0
W256625,520.0,57.48333,-134.0
W256626,17.0,57.48333,-134.0
W256627,860.0,55.61667,-132.5
W256628,430.0,55.5,-132.25
W256629,7.0,54.9,-132.11667
W256630,6.0,54.9,-132.11667
W256631,11.0,54.9,-132.11667
W256632,12.0,54.76667,-132.0
W256633,9.0,54.76667,-132.0
W256634,7.0,54.76667,-132.0
W256635,11.0,54.76667,-132.0
W256636,7.0,54.76667,-132.0
W256637,5.0,54.76667,-132.0
W256638,9.0,54.76667,-132.0
W256639,16.0,54.76667,-132.0
W256640,14.0,54.76667,-132.0
W256641,72.0,54.76667,-132.0
W256642,6.0,54.76667,-132.0
W256643,6.0,55.16667,-132.25
W256644,4.0,55.16667,-132.25
W256645,5.0,55.16667,-132.25
W256646,5.0,55.16667,-132.25
W256647,5.0,55.16667,-132.25
W256648,6.9,55.16667,-132.25
W256649,16.0,56.23333,-132.66667
W256650,14.0,56.23333,-132.66667
W256651,8.0,56.25,-132.78333
W256652,10.0,56.25,-132.78333
W256653,10.0,56.25,-132.78333
W256654,14.0,56.18333,-133.03333
W256655,10.0,56.48333,-133.41667
W256656,7.0,56.53333,-133.66667
W256657,5.0,56.53333,-133.66667
W256658,6.0,56.53333,-133.66667
W256659,7.0,56.53333,-133.66667
W256660,6.0,56.53333,-133.66667
W256661,10.0,56.53333,-133.66667
W256662,6.0,56.76667,-133.73333
W256663,6.9,56.8,-133.81667
W256664,4.0,56.8,-133.81667
W256665,5.0,56.8,-133.81667
W256666,5.0,56.8,-133.81667
W256667,7.0,56.8,-133.81667
W256668,15.0,57.48333,-133.91667
W256671,6.6,35.33333,-80.7425
W256672,6.0,35.33333,-80.7425
W256673,7.0,35.36944,-80.61694
W256674,8.0,35.85,-80.15278
W256675,10.0,35.8625,-80.16667
W256676,5.0,36.01389,-79.74444
W256677,5.0,36.01389,-79.74444
W256678,8.0,36.06667,-79.50139
W256679,9.0,36.06667,-79.50139
W256680,6.0,36.06667,-79.50139
W256681,5.0,35.47639,-79.95
W256682,4.0,35.48611,-79.87222
W256683,4.0,35.86667,-79.24167
W256684,8.0,-26.64722,-69.16667
W256685,4.0,-26.58333,-69.18333
W256686,5.0,-26.65278,-69.20278
W256687,4.0,-26.7,-69.21389
W256688,4.0,-26.68333,-69.1875
W256689,6.9,-34.06083,-70.33111
W256690,5.0,-33.95583,-70.48722
W256691,8.0,-33.95111,-70.47917
W256692,4.0,-34.00194,-70.46611
W256693,5.0,-33.95111,-70.43639
W256694,5.0,-33.96028,-70.43083
W256695,6.0,-33.96306,-70.43639
W256696,4.0,-33.95083,-70.44167
W256697,8.0,-34.02611,-70.47528
W256698,5.0,-34.04694,-70.46528
W256699,4.0,-34.01028,-70.33722
W256700,4.0,-33.98361,-70.34917
W256701,8.0,-33.97972,-70.37139
W256702,6.0,-34.00056,-70.37639
W256703,8.0,-34.01722,-70.36028
W256704,8.0,-34.05028,-70.39833
W256705,4.0,-34.05333,-70.4
W256706,8.0,-34.05306,-70.445
W256707,5.0,-34.06389,-70.445
W256708,6.0,-33.96333,-70.32306
W256709,5.0,-33.96528,-70.33694
W256710,7.0,-33.97333,-70.325
W256711,5.0,-33.96722,-70.32111
W256712,4.0,-33.94056,-70.28722
W256713,4.0,-33.94056,-70.28722
W256714,8.0,-34.06083,-70.33111
W256715,5.0,-34.05361,-70.42194
W256716,4.0,-34.07806,-70.3175
W256717,4.0,-34.15861,-70.31806
W256722,2.5,19.375,-155.375
W256725,2.5,19.375,-155.375
W256727,2.7,19.375,-155.375
W256729,3.1,19.375,-155.375
W256731,4.0,19.375,-155.375
W256734,4.0,19.375,-155.375
W256735,3.0,19.375,-155.375
W256737,2.5,19.375,-155.375
W256739,5.0,19.375,-155.375
W256740,3.0,19.375,-155.375
W256741,4.0,19.375,-155.375
W256743,5.0,19.375,-155.375
W256748,3.1,19.375,-155.375
W256749,3.0,19.375,-155.375
W256765,4.0,19.375,-155.375
W256881,15.0,34.53444,-92.55833
W256882,12.0,34.53444,-92.55833
W256883,36.0,34.53444,-92.55833
W256884,15.0,34.54583,-92.57556
W256885,140.0,34.53444,-92.55833
W256886,14.0,34.54583,-92.58222
W256887,30.0,34.54583,-92.58222
W256888,16.0,34.54583,-92.58222
W256889,39.0,34.53444,-92.55833
W256890,60.0,34.53444,-92.55833
W256891,18.0,34.54583,-92.57556
W256892,430.0,34.54583,-92.58222
W256893,12.0,34.54583,-92.58222
W256894,18.0,34.53444,-92.55833
W256895,11.0,34.53444,-92.55833
W256896,6.0,34.53444,-92.55833
W256897,6.0,34.54583,-92.57556
W256898,9.0,34.53444,-92.55833
W256899,8.0,34.53444,-92.55833
W256900,6.0,34.53444,-92.55833
W256901,7.0,34.54583,-92.58222
W256902,6.0,34.53444,-92.55833
W256903,7.0,34.54583,-92.57556
W256904,4.0,34.54583,-92.57556
W256905,14.0,34.54583,-92.58222
W256906,9.0,34.54583,-92.58222
W256907,10.0,34.54583,-92.58222
W256908,10.0,34.54583,-92.58222
W256909,11.0,34.54583,-92.57556
W256910,4.0,34.54583,-92.57556
W256911,8.0,34.54583,-92.57556
W256912,18.0,34.54583,-92.58222
W256913,14.0,34.54583,-92.57556
W256914,7.0,34.53444,-92.55833
W256915,6.0,34.53444,-92.55833
W256916,11.0,34.53444,-92.55833
W256924,4.0,36.93917,-78.14528
W256925,5.0,36.97389,-78.13083
W256926,3.0,36.63194,-78.28694
W256927,39.0,36.63194,-78.28694
W256928,6.0,36.74,-78.21389
W256929,4.0,36.62111,-78.13389
W256930,2.9,36.59667,-78.14444
W256931,5.0,36.55056,-78.20056
W256932,22.0,36.55806,-78.17306
W256933,4.0,37.27056,-78.12722
W256934,15.0,37.19583,-78.18639
W256935,6.0,36.82833,-78.05889
W256936,7.7,36.83028,-78.2275
W256937,4.0,36.83028,-78.22889
W256938,5.0,36.81361,-78.2475
W256939,5.0,37.48083,-78.22111
W256940,7.0,37.04583,-78.15
W256941,5.0,36.785,-78.03944
W256942,4.0,36.71444,-78.19528
W256943,6.0,36.71472,-78.19472
W256944,5.0,36.58389,-78.16
W256945,7.7,36.72944,-78.8475
W256946,5.0,36.72944,-78.8475
W256947,5.0,36.72583,-78.84528
W256948,6.0,36.65611,-78.69778
W256949,5.0,36.70778,-78.36861
W256950,7.0,36.54833,-78.81056
W256951,4.0,36.54278,-78.77667
W256952,3.0,36.84972,-78.35333
W256953,4.0,36.50333,-78.5925
W256954,4.3,36.13944,-78.08028
W256995,8.0,37.80722,-107.56278
W256996,10.0,37.84861,-107.53278
W256997,5.0,37.86306,-107.54306
W256998,4.0,37.88444,-107.74167
W256999,7.2,37.79444,-107.65972
W257000,6.0,37.87083,-107.7475
W257001,4.0,37.96944,-107.77972
W257002,9.0,37.97028,-107.77889
W257236,8.0,39.13333,-77.08333
W257237,3.0,39.35,-77.10833
W257238,5.0,39.31667,-77.33333
W257239,4.0,39.35,-77.28333
W257240,4.0,39.33333,-77.29444
W257241,5.0,39.32222,-77.3
W257242,4.0,39.3,-77.3
W257243,5.0,39.30833,-77.29583
W257244,8.0,39.36667,-77.29167
W257409,40.0,34.45389,-92.87833
W257410,9.0,34.45389,-92.87833
W257411,4.0,34.45389,-92.87833
W257412,17.0,34.45389,-92.87833
W257413,2.5,34.45389,-92.87833
W257414,5.0,34.45389,-92.87833
W257415,7.0,34.45389,-92.87833
W257417,12.0,34.45389,-92.87833
W257418,11.0,34.45389,-92.87833
W257419,9.0,34.45389,-92.87833
W257420,8.0,34.45389,-92.87833
W257421,5.0,34.45389,-92.87833
W257422,9.0,34.45389,-92.87833
W257423,5.0,34.45389,-92.87833
W257424,3.4,34.45389,-92.87833
W257425,8.0,34.45389,-92.87833
W257426,4.0,34.73306,-92.61611
W257428,7.0,34.49806,-92.20889
W257429,7.0,34.49806,-92.20889
W257430,13.0,34.40111,-92.63806
W257431,5.0,34.40111,-92.63806
W257432,7.0,34.40111,-92.63806
W257433,5.0,34.40111,-92.63806
W257434,6.0,34.40111,-92.63806
W257435,6.0,34.40111,-92.63806
W257436,5.0,34.40111,-92.63806
W257437,4.0,34.40111,-92.63806
W257438,7.0,34.40111,-92.63806
W257439,8.0,34.40111,-92.63806
W257440,8.0,34.40111,-92.63806
W257441,10.0,34.40111,-92.63806
W257442,18.0,34.40111,-92.63806
W257443,5.0,34.40111,-92.63806
W257444,7.9,34.45389,-92.87833
W257445,59.0,34.45389,-92.87833
W257446,7.0,34.45389,-92.87833
W257447,16.0,34.45389,-92.87833
W257448,8.0,34.45389,-92.87833
W257449,5.0,34.45389,-92.87833
W257450,15.0,34.45389,-92.87833
W257451,23.0,34.45389,-92.87833
W257452,7.0,34.45389,-92.87833
W257453,10.0,34.40111,-92.63806
W257454,5.0,34.40111,-92.63806
W257455,11.0,34.40111,-92.63806
W257456,8.0,34.40111,-92.63806
W257457,4.0,34.40111,-92.63806
W257458,5.0,34.40111,-92.63806
W257459,8.0,34.40111,-92.63806
W257460,4.0,34.73306,-92.61611
W257461,11.0,34.73306,-92.61611
W257462,10.0,34.49778,-92.22
W257463,7.0,34.49778,-92.22
W257464,5.0,34.49778,-92.22
W257465,5.0,34.49778,-92.22
W257466,6.4,34.6225,-92.77
W257467,6.0,34.6225,-92.77
W257468,4.0,34.49806,-92.20889
W257469,6.0,34.49806,-92.20889
W257470,8.0,34.49806,-92.20889
W257471,14.0,33.98861,-92.20556
W257472,31.0,33.98861,-92.20556
W257473,9.0,35.59083,-93.13444
W257474,6.0,32.91667,-91.63167
W257475,7.0,32.91667,-91.63167
W257476,7.0,32.91667,-91.63167
W257477,4.7,34.45389,-92.87833
W257478,5.0,34.45389,-92.87833
W257479,4.0,34.45389,-92.87833
W257481,12.0,34.45389,-92.87833
W257482,12.0,34.45389,-92.87833
W257483,3.0,34.45389,-92.87833
W257485,8.0,34.53444,-92.55833
W257486,6.0,34.53444,-92.55833
W257487,34.0,34.53444,-92.55833
W257488,27.0,34.53444,-92.55833
W257492,8.0,35.66667,-90.11417
W257493,8.0,35.16083,-90.42861
W257494,15.0,35.98861,-92.20556
W257548,1.4,39.375,-77.29167
W257549,4.0,39.33333,-76.85
W257550,2.1,39.24722,-76.75833
W257551,2.5,39.35,-77.01667
W257552,3.1,39.25833,-76.86667
W257553,3.0,39.25,-76.875
W257554,4.0,39.23333,-76.75833
W257555,4.0,-19.8,-65.97083
W257556,6.0,-19.79778,-65.97278
W257557,5.0,-19.80889,-65.97806
W257558,9.0,-19.82361,-65.97194
W257559,8.0,-19.79778,-65.98472
W257560,5.0,-19.81194,-65.96611
W257717,2.5,37.7,-119.13333
W257718,2.0,37.7,-119.13333
W257719,3.0,37.7,-119.13333
W257720,2.5,37.7,-119.13333
W257721,3.8,37.7,-119.13333
W257722,5.0,37.7,-119.13333
W257723,4.0,37.7,-119.13333
W257724,7.1,37.7,-119.13333
W257725,4.0,37.7,-119.13333
W257726,2.7,37.68333,-119.11667
W257727,10.0,37.68333,-119.11667
W257728,4.5,37.68333,-119.11667
W257729,9.0,37.68333,-119.11667
W257730,3.8,37.68333,-119.11667
W257731,3.5,37.68333,-119.11667
W257732,2.7,37.68333,-119.11667
W257733,2.6,37.68333,-119.11667
W257734,4.7,37.68333,-119.11667
W257735,4.0,37.71667,-119.16667
W257736,4.3,37.71667,-119.13333
W257737,2.7,37.71667,-119.13333
W257738,1.9,37.73333,-119.18333
W257739,2.7,37.71667,-119.16667
W257740,2.5,37.71667,-119.16667
W257741,3.1,37.71667,-119.16667
W257742,4.8,37.71667,-119.16667
W257743,6.0,37.71667,-119.16667
W257744,3.6,37.7,-119.16667
W257776,5.0,38.63333,-78.11667
W257777,7.0,38.6,-78.1
W257778,6.0,38.66667,-78.28333
W257779,2.8,38.65,-78.31667
W257780,4.0,38.6,-78.1
W257781,3.0,37.96667,-78.73333
W257782,5.0,37.96667,-78.73333
W257783,4.0,37.96667,-78.73333
W257989,4.0,-22.51667,-66.38333
W257990,5.0,-22.48333,-66.68333
W257991,4.0,-22.54528,-66.225
W257992,20.0,-22.51667,-66.65
W257993,10.0,-22.41667,-66.75
W257994,5.0,-22.51667,-66.24167
W257995,4.0,-19.76806,-66.03667
W257996,22.0,-19.76806,-66.03667
W257997,4.0,-19.76806,-66.03667
W257998,4.0,-19.76806,-66.03667
W257999,5.0,-19.76806,-66.03667
W258000,4.0,-19.76806,-66.03667
W258001,8.0,-19.8,-65.98333
W258002,7.0,-19.8,-65.98333
W258003,5.0,-19.80556,-65.95556
W258004,4.0,-19.78167,-66.03667
W258005,5.0,-19.77528,-66.03167
W258031,7.0,46.5,-90.36667
W258032,9.0,46.41667,-90.41667
W258033,4.0,46.41667,-90.41667
W258034,6.3,46.41667,-90.41667
W258035,5.0,46.41667,-90.41667
W258036,6.1,46.41667,-90.45
W258037,9.0,46.41667,-90.45
W258038,8.0,46.41667,-90.45
W258039,7.0,46.45,-90.33333
W258040,8.0,46.4,-90.46667
W258041,5.0,46.4,-90.46667
W258042,12.0,46.48333,-89.86667
W258043,6.0,46.48333,-89.86667
W258044,6.0,46.48333,-89.86667
W258045,6.0,46.48333,-89.66667
W258046,6.0,46.48333,-89.66667
W258047,5.9,46.41667,-89.36667
W258048,6.0,46.41667,-89.36667
W258049,7.0,46.41667,-89.36667
W258050,4.0,46.43333,-89.48333
W258051,4.0,46.43333,-89.48333
W258052,9.8,46.43333,-89.48333
W258053,11.0,46.43333,-89.48333
W258054,8.0,46.41667,-89.28333
W258055,8.0,46.41667,-89.28333
W258056,5.0,40.76667,12.6
W258057,7.0,40.76667,12.6
W258058,5.9,40.76667,12.6
W258059,7.0,40.76667,12.6
W258060,7.0,40.76667,12.6
W258061,9.0,40.76667,12.6
W258062,6.0,40.76667,12.6
W258063,4.0,40.76667,12.6
W258079,5.2,46.66667,-88.73333
W258080,6.8,46.68333,-88.73333
W258081,4.5,46.68333,-88.73333
W258082,8.0,46.66667,-88.73333
W258083,14.0,46.66667,-88.73333
W258084,6.4,46.63333,-88.7
W258085,9.8,46.43333,-88.98333
W258086,5.0,46.43333,-88.98333
W258087,4.0,46.43333,-89.01667
W258088,4.8,46.38333,-89.15
W258089,6.0,46.36667,-89.11667
W258090,4.0,46.36667,-89.11667
W258091,7.0,46.61667,-89.75
W258092,6.6,46.58333,-89.58333
W258093,6.1,46.48333,-90.01667
W258094,9.0,46.55,-90.16667
W258095,7.4,46.56667,-90.16667
W258096,13.0,46.48333,-90.21667
W258097,7.0,46.46667,-90.21667
W258098,7.0,46.46667,-90.21667
W258099,5.0,46.46667,-90.26667
W258100,6.0,46.35,-90.61667
W258101,5.0,46.35,-90.61667
W258102,6.0,46.35,-90.61667
W258103,5.0,46.35,-90.61667
W258194,9.5,40.91667,-74.3
W258195,6.0,40.91667,-74.3
W258196,6.0,40.91667,-74.3
W258197,7.8,40.91667,-74.3
W258198,11.0,40.68333,-74.53472
W258199,8.0,40.68333,-74.53472
W258200,8.0,40.68333,-74.53472
W258201,9.2,40.68333,-74.53472
W258202,7.5,40.68333,-74.53472
W258203,11.0,40.68333,-74.53472
W258204,7.0,40.68333,-74.53472
W258205,11.0,40.68333,-74.53472
W258206,15.0,40.68333,-74.53472
W258207,10.0,40.68333,-74.53472
W258208,11.0,40.68333,-74.53472
W258209,8.0,40.68333,-74.53472
W258210,7.6,40.68333,-74.53472
W258211,9.0,40.68333,-74.53472
W258212,10.0,40.68333,-74.53472
W258213,10.0,40.68333,-74.53472
W258214,11.0,40.68333,-74.53472
W258215,8.0,40.68333,-74.53472
W258216,8.2,40.68333,-74.53472
W258217,10.0,40.68333,-74.53472
W258218,11.0,40.68333,-74.53472
W258256,4.0,45.35056,-67.93611
W258257,4.0,45.325,-68.345
W258258,3.0,45.18583,-68.12222
W258259,4.0,45.27833,-68.30194
W258260,4.0,45.34667,-67.94306
W258261,5.0,45.34722,-67.925
W258262,4.0,45.21944,-68.08667
W258263,5.0,45.25556,-67.88056
W258264,3.0,45.20556,-68.08889
W258265,5.0,45.31667,-68.28611
W258266,6.0,45.31833,-68.29139
W258267,4.0,45.27972,-67.92472
W258268,5.0,45.325,-68.345
W258269,6.0,45.28472,-67.86444
W258270,7.0,45.19667,-68.22833
W258271,5.0,45.19361,-67.83667
W258272,9.0,45.18722,-68.37583
W258273,4.0,45.29306,-68.39028
W258274,4.0,45.28,-68.27944
W258275,4.0,45.31861,-68.12222
W258276,5.0,45.2525,-67.94278
W258277,8.0,45.26333,-67.08667
W258278,4.0,45.31667,-67.88056
W258279,6.0,45.31806,-68.28639
W258280,6.0,45.27917,-68.25389
W258281,5.0,45.34722,-67.92333
W258282,6.0,45.25361,-68.34417
W258283,4.0,45.345,-68.08861
W258284,4.0,45.27833,-68.09722
W258285,5.0,45.325,-68.29111
W258286,4.0,45.31833,-68.92444
W258295,6.0,44.37389,-71.96389
W258296,4.0,44.37472,-71.95833
W258297,4.0,44.375,-71.95722
W258298,5.0,44.37444,-71.95722
W258299,5.0,44.31306,-71.85139
W258300,4.0,44.31472,-71.85139
W258415,4.0,37.7,-119.13333
W258416,5.0,37.7,-119.13333
W258417,4.0,37.7,-119.13333
W258418,2.4,37.7,-119.13333
W258419,2.4,37.7,-119.13333
W258420,3.0,37.7,-119.13333
W258421,2.5,37.7,-119.13333
W258422,2.4,37.7,-119.13333
W258423,2.4,37.7,-119.13333
W258424,2.6,37.7,-119.13333
W258425,4.0,37.7,-119.13333
W258426,5.0,37.7,-119.13333
W258427,3.7,37.7,-119.13333
W258428,2.5,37.7,-119.13333
W258429,3.0,37.7,-119.13333
